,keyword,date,text
78,アイコム,Sat Feb 02 16:14:01 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/ftS3anSNZR #socialpost
79,アイコム,Sat Feb 02 15:30:56 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/O7nV3ewkhY #socialpost
80,アイコム,Sat Feb 02 15:12:02 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/ZPBdlzVgla #socialpost
81,アイコム,Sat Feb 02 14:10:31 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/nF0T3or6HY #socialpost
82,アイコム,Sat Feb 02 13:48:01 +0000 2019,@7N3IJT デザインは好きなのですが、アイコムは音が好かんのです(&gt;_&lt;)Icomの無線機にKENWOODのスピーカー繋げたら良くなるかもですがw
83,アイコム,Sat Feb 02 12:12:35 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/sZ8PefawrZ #socialpost
84,アイコム,Sat Feb 02 09:28:15 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/hsNRfc1yrI #socialpost
85,アイコム,Sat Feb 02 08:29:15 +0000 2019,アイコムさんの冷凍コンテナキットは　扉面のデカールが　無いみたいなので　R工房さんのデカールを　使ったよ https://t.co/0ate9zLByG
86,アイコム,Sat Feb 02 07:22:46 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/o6QZR7xjEV #socialpost
87,アイコム,Sat Feb 02 07:20:51 +0000 2019,#中国電力 をかたる #アイコム という企業から #料金プラン 変更の勧誘の電話。「#中電？アイコム？どっちやねん」と不審に感じたので、話を聞かずに断りました。
88,アイコム,Sat Feb 02 06:14:21 +0000 2019,@jo1qtaro @jj3amu ネットでみたら、電源につないでおけば、2日間くらいで充電されると書いてありました。スイッチはオフで。それで何とか騙しながら、使えていますよ。初期のモデルでは、電池に不良があったそうですが、最近… https://t.co/qVmWCWpnzc
89,アイコム,Sat Feb 02 06:09:25 +0000 2019,@jh1ahu @jj3amu おは、やっぱりそうなのね。明日アコムに電話してみます。あ、ちがう。アイコム。危うく借金するところだった。
90,アイコム,Sat Feb 02 05:32:55 +0000 2019,"アイコム トランシーバー用 PTT/VOXスイッチユニット   VS-2L 最安値 ⇒ 2,798円 https://t.co/Fsi3qR68qr #アイコム"
91,アイコム,Sat Feb 02 05:27:35 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/KwRBOEGKm0 #socialpost
92,アイコム,Sat Feb 02 03:24:22 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/pfmKjgnLat #socialpost
93,アイコム,Sat Feb 02 02:34:51 +0000 2019,@kekekazu461 やっぱりそれは、アイコム様から新しいD-STARハンディー機が出る前ぶれなのでしょうか？
94,アイコム,Sat Feb 02 02:22:55 +0000 2019,@kekekazu461 アイコム様には、バージョンアップで出来る様にお願いしたいですね。ノラゲートなんていうのがあるのですか、検索してみます。平野ノラじゃないよね(笑)
95,アイコム,Sat Feb 02 00:32:44 +0000 2019,@jun3_n アイコムに修理出せば…ファームウェアは改善されて来るかもしれません（汗）
96,アイコム,Sat Feb 02 00:10:35 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/yNz0kvXtby #socialpost
97,アイコム,Fri Feb 01 23:24:01 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/Gw6rKuifvK #socialpost
98,アイコム,Fri Feb 01 19:56:03 +0000 2019,@oem0319 私アマチュア無線機合わせてそんな感じであります。しかも中華のラジオにエアーバンド付いてあれもあります。タワー、ANAあえてANAカンパニーなぜJAL聞かないって？それは身内がANAだから、GCIタワー聞いてます。… https://t.co/EKRVui7JyZ
99,アイコム,Fri Feb 01 18:13:03 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/ddujSDTEd6 #socialpost
