,keyword,date,text
85,サニックス,Thu Feb 07 04:28:51 +0000 2019,女子は第1回なのね九州高等学校サッカー大会組み合わせ東海大福岡・コザ・佐賀女子・秀岳館・神村学園・鎮西学園・宮崎日大・柳ヶ浦こちらはトーナメント2/16・17・18@熊本大津4位までがサニックス杯出場 https://t.co/xTnIlV9eQc
86,サニックス,Thu Feb 07 04:21:12 +0000 2019,第40回九州高等学校サッカー大会グループ分け①大津・西原・長崎日大・日章学園②佐賀学園・出水中央・宮崎日大・東福岡③大分①・武雄・ルーテル学院・那覇西④鹿児島城西・大分②・筑陽学園・鎮西学院大分は大分高校と大分工業で9… https://t.co/d9XEosDPk0
87,サニックス,Thu Feb 07 03:57:49 +0000 2019,RT @hanul2206: これ。2019 カップ戦◆プールAサントリーパナソニックホンダ日野栗田工業清水建設◆プールBヤマハNTTコム東芝宗像サニックスNTTドコモ九州電力◆プールCトヨタクボタキヤノンコカ・コーラ三菱重工相模原…
88,サニックス,Thu Feb 07 03:43:42 +0000 2019,@keisuke_k_74 サニックス。バスも出るしカフェもレストランもあるし。いっぱい試合やってるから好きだったんですけど😭😭😭😭😭
89,サニックス,Thu Feb 07 03:43:12 +0000 2019,@kome_rugby (関東のグランドは混んでそうやから、サニックスかコーラと一緒に開催するなら九州ワンチャンあるで）
90,サニックス,Thu Feb 07 03:40:38 +0000 2019,RT @Yo_1_2011: ジャパンラグビー トップリーグカップ2019（仮称）　プール組分け 1/2プールＡサントリーパナソニックHonda日野栗田工業清水建設プールＢヤマハ発動機NTTコミュニケーションズ東芝宗像サニックスNTTドコモ九州電…
91,サニックス,Thu Feb 07 03:29:27 +0000 2019,RT @Yo_1_2011: ジャパンラグビー トップリーグカップ2019（仮称）　プール組分け 1/2プールＡサントリーパナソニックHonda日野栗田工業清水建設プールＢヤマハ発動機NTTコミュニケーションズ東芝宗像サニックスNTTドコモ九州電…
92,サニックス,Thu Feb 07 03:27:47 +0000 2019,ジャパンラグビー トップリーグカップ2019（仮称）　プール組分け 1/2プールＡサントリーパナソニックHonda日野栗田工業清水建設プールＢヤマハ発動機NTTコミュニケーションズ東芝宗像サニックスN… https://t.co/r4dm4YljrV
93,サニックス,Thu Feb 07 03:13:53 +0000 2019,RT @sh5612: 今年のサニックス杯参加チームが発表されてた。謎のナイジェリアから招待。SANIX CUP INTERNATIONAL YOUTH SOCCER TOURNAMENT 2019 https://t.co/XwMTOF5045
94,サニックス,Thu Feb 07 03:10:18 +0000 2019,RT @insencemoon: 今日もここで。日章学園。このグランドで、全国優勝も果たした中等部と近年全国の常連の高等部約160人が練習しています。新人戦も制して、九州大会の出場も決まっています。全員が積極的に声を出して、ピリッと集中した空気感が素晴らしい。…
95,サニックス,Thu Feb 07 02:58:57 +0000 2019,6/22-8/10に行われるカップ戦、我が軍と同じプールは、ヤマハ、NTTコム、サニックス、ドコモ、九電になったとのこと。よーし、全勝1位通過で決勝トーナメントいくよ！
96,サニックス,Thu Feb 07 02:50:15 +0000 2019,RT @hanul2206: これ。2019 カップ戦◆プールAサントリーパナソニックホンダ日野栗田工業清水建設◆プールBヤマハNTTコム東芝宗像サニックスNTTドコモ九州電力◆プールCトヨタクボタキヤノンコカ・コーラ三菱重工相模原…
97,サニックス,Thu Feb 07 02:39:30 +0000 2019,これ。2019 カップ戦◆プールAサントリーパナソニックホンダ日野栗田工業清水建設◆プールBヤマハNTTコム東芝宗像サニックスNTTドコモ九州電力◆プールCトヨタクボタキヤノンコカ・コー… https://t.co/irQTaysNlB
98,サニックス,Thu Feb 07 01:57:27 +0000 2019,サニックスも参加チーム出てた。行きたかったなぁ～。 https://t.co/GdKNWP5n3S
